"contact";"month";"day_of_week";"duration";"y"
"telephone";"may";"wed";317;"no"
"telephone";"may";"wed";120;"no"
"telephone";"may";"wed";388;"no"
"telephone";"may";"wed";174;"no"
"telephone";"may";"wed";72;"no"
"telephone";"may";"wed";126;"no"
"telephone";"may";"wed";339;"no"
"telephone";"may";"wed";171;"no"
"telephone";"may";"wed";162;"no"
"telephone";"may";"wed";18;"no"
"telephone";"may";"wed";129;"no"
"telephone";"may";"wed";938;"yes"
"telephone";"may";"wed";173;"no"
"telephone";"may";"wed";222;"no"
"telephone";"may";"wed";692;"no"
"telephone";"may";"wed";262;"no"
"telephone";"may";"wed";78;"no"
"telephone";"may";"wed";134;"no"
"telephone";"may";"wed";323;"no"
"telephone";"may";"wed";43;"no"
"telephone";"may";"wed";245;"no"
"telephone";"may";"wed";482;"no"
"telephone";"may";"wed";207;"no"
"telephone";"may";"wed";56;"no"
"telephone";"may";"wed";85;"no"
"telephone";"may";"wed";201;"no"
"telephone";"may";"wed";353;"no"
"telephone";"may";"wed";554;"no"
"telephone";"may";"wed";432;"no"
"telephone";"may";"wed";27;"no"
"telephone";"may";"wed";361;"no"
"telephone";"may";"wed";565;"yes"
"telephone";"may";"wed";162;"no"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";287;"no"
"telephone";"may";"wed";147;"no"
"telephone";"may";"wed";905;"yes"
"telephone";"may";"wed";118;"no"
"telephone";"may";"wed";91;"no"
"telephone";"may";"wed";111;"no"
"telephone";"may";"wed";162;"no"
"telephone";"may";"wed";236;"no"
"telephone";"may";"wed";73;"no"
"telephone";"may";"wed";123;"no"
"telephone";"may";"wed";298;"no"
"telephone";"may";"wed";86;"no"
"telephone";"may";"wed";420;"no"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";164;"no"
"telephone";"may";"wed";508;"no"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";192;"no"
"telephone";"may";"wed";226;"no"
"telephone";"may";"wed";783;"yes"
"telephone";"may";"wed";264;"no"
"telephone";"may";"wed";166;"no"
"telephone";"may";"wed";27;"no"
"telephone";"may";"wed";353;"no"
"telephone";"may";"wed";85;"no"
"telephone";"may";"wed";1106;"no"
"telephone";"may";"wed";419;"no"
"telephone";"may";"wed";603;"no"
"telephone";"may";"wed";415;"no"
"telephone";"may";"wed";179;"no"
"telephone";"may";"wed";872;"no"
"telephone";"may";"wed";52;"no"
"telephone";"may";"wed";490;"no"
"telephone";"may";"wed";63;"no"
"telephone";"may";"wed";27;"no"
"telephone";"may";"wed";425;"no"
"telephone";"may";"wed";12;"no"
"telephone";"may";"wed";350;"no"
"telephone";"may";"wed";103;"no"
"telephone";"may";"wed";210;"no"
"telephone";"may";"wed";261;"no"
"telephone";"may";"wed";115;"no"
"telephone";"may";"wed";641;"no"
"telephone";"may";"wed";71;"no"
"telephone";"may";"wed";370;"no"
"telephone";"may";"wed";958;"yes"
"telephone";"may";"wed";103;"no"
"telephone";"may";"wed";628;"no"
"telephone";"may";"wed";232;"no"
"telephone";"may";"wed";68;"no"
"telephone";"may";"wed";192;"no"
"telephone";"may";"wed";494;"no"
"telephone";"may";"wed";166;"no"
"telephone";"may";"wed";151;"no"
"telephone";"may";"wed";204;"no"
"telephone";"may";"wed";180;"no"
"telephone";"may";"wed";494;"no"
"telephone";"may";"wed";530;"no"
"telephone";"may";"wed";759;"no"
"telephone";"may";"wed";85;"no"
"telephone";"may";"wed";445;"no"
"telephone";"may";"wed";345;"no"
"telephone";"may";"wed";819;"yes"
"telephone";"may";"wed";16;"no"
"telephone";"may";"wed";32;"no"
"telephone";"may";"wed";648;"no"
"telephone";"may";"wed";29;"no"
"telephone";"may";"wed";220;"no"
"telephone";"may";"wed";151;"no"
"telephone";"may";"wed";290;"no"
"telephone";"may";"wed";634;"no"
"telephone";"may";"wed";717;"no"
"telephone";"may";"wed";249;"no"
"telephone";"may";"wed";228;"no"
"telephone";"may";"wed";122;"no"
"telephone";"may";"wed";544;"no"
"telephone";"may";"wed";951;"no"
"telephone";"may";"wed";412;"yes"
"telephone";"may";"wed";264;"no"
"telephone";"may";"wed";211;"no"
"telephone";"may";"wed";97;"no"
"telephone";"may";"wed";192;"no"
"telephone";"may";"wed";160;"no"
"telephone";"may";"wed";97;"no"
"telephone";"may";"wed";244;"no"
"telephone";"may";"wed";578;"no"
"telephone";"may";"wed";359;"no"
"telephone";"may";"wed";190;"no"
"telephone";"may";"wed";111;"no"
"telephone";"may";"wed";487;"no"
"telephone";"may";"wed";396;"no"
"telephone";"may";"wed";59;"no"
"telephone";"may";"wed";111;"no"
"telephone";"may";"wed";502;"no"
"telephone";"may";"wed";795;"yes"
"telephone";"may";"wed";202;"no"
"telephone";"may";"wed";135;"no"
"telephone";"may";"wed";29;"no"
"telephone";"may";"wed";408;"no"
"telephone";"may";"wed";136;"no"
"telephone";"may";"wed";141;"no"
"telephone";"may";"wed";103;"no"
"telephone";"may";"wed";171;"no"
"telephone";"may";"wed";229;"no"
"telephone";"may";"wed";93;"no"
"telephone";"may";"wed";61;"no"
"telephone";"may";"wed";35;"no"
"telephone";"may";"wed";7;"no"
"telephone";"may";"wed";51;"no"
"telephone";"may";"wed";17;"no"
"telephone";"may";"wed";504;"no"
"telephone";"may";"wed";726;"no"
"telephone";"may";"wed";542;"no"
"telephone";"may";"wed";257;"no"
"telephone";"may";"wed";112;"no"
"telephone";"may";"wed";250;"no"
"telephone";"may";"wed";294;"no"
"telephone";"may";"wed";303;"no"
"telephone";"may";"wed";828;"yes"
"telephone";"may";"wed";343;"no"
"telephone";"may";"wed";206;"no"
"telephone";"may";"wed";786;"no"
"telephone";"may";"wed";178;"no"
"telephone";"may";"wed";509;"no"
"telephone";"may";"wed";161;"no"
"telephone";"may";"wed";125;"no"
"telephone";"may";"wed";159;"no"
"telephone";"may";"wed";221;"no"
"telephone";"may";"wed";211;"no"
"telephone";"may";"wed";68;"no"
"telephone";"may";"wed";293;"no"
"telephone";"may";"wed";389;"no"
"telephone";"may";"wed";240;"no"
"telephone";"may";"wed";145;"no"
"telephone";"may";"wed";59;"no"
"telephone";"may";"wed";39;"no"
"telephone";"may";"wed";140;"no"
"telephone";"may";"wed";53;"no"
"telephone";"may";"wed";44;"no"
"telephone";"may";"wed";212;"no"
"telephone";"may";"wed";57;"no"
"telephone";"may";"wed";45;"no"
"telephone";"may";"wed";738;"no"
"telephone";"may";"wed";102;"no"
"telephone";"may";"wed";161;"no"
"telephone";"may";"wed";383;"no"
"telephone";"may";"wed";184;"no"
"telephone";"may";"wed";122;"no"
"telephone";"may";"wed";137;"no"
"telephone";"may";"wed";189;"no"
"telephone";"may";"wed";88;"no"
"telephone";"may";"wed";418;"no"
"telephone";"may";"wed";17;"no"
"telephone";"may";"wed";233;"no"
"telephone";"may";"wed";445;"no"
"telephone";"may";"wed";623;"no"
"telephone";"may";"wed";260;"no"
"telephone";"may";"wed";316;"no"
"telephone";"may";"wed";650;"no"
"telephone";"may";"wed";207;"no"
"telephone";"may";"wed";226;"no"
"telephone";"may";"wed";1307;"no"
"telephone";"may";"wed";104;"no"
"telephone";"may";"wed";143;"no"
"telephone";"may";"wed";187;"no"
"telephone";"may";"wed";748;"no"
"telephone";"may";"wed";486;"no"
"telephone";"may";"wed";492;"no"
"telephone";"may";"wed";485;"no"
"telephone";"may";"wed";197;"no"
"telephone";"may";"wed";304;"no"
"telephone";"may";"wed";51;"no"
"telephone";"may";"wed";836;"no"
"telephone";"may";"wed";394;"no"
"telephone";"may";"wed";125;"no"
"telephone";"may";"wed";315;"no"
"telephone";"may";"wed";506;"yes"
"telephone";"may";"wed";288;"no"
"telephone";"may";"wed";354;"no"
"telephone";"may";"wed";154;"no"
"telephone";"may";"wed";184;"no"
"telephone";"may";"wed";563;"no"
"telephone";"may";"wed";450;"no"
"telephone";"may";"wed";34;"no"
"telephone";"may";"wed";371;"no"
"telephone";"may";"wed";518;"no"
"telephone";"may";"wed";111;"no"
"telephone";"may";"wed";176;"no"
"telephone";"may";"wed";196;"no"
"telephone";"may";"wed";85;"no"
"telephone";"may";"wed";91;"no"
"telephone";"may";"wed";172;"no"
"telephone";"may";"wed";252;"no"
"telephone";"may";"wed";265;"no"
"telephone";"may";"wed";899;"no"
"telephone";"may";"wed";588;"no"
"telephone";"may";"wed";393;"no"
"telephone";"may";"wed";857;"yes"
"telephone";"may";"wed";205;"no"
"telephone";"may";"wed";164;"no"
"telephone";"may";"wed";178;"no"
"telephone";"may";"wed";127;"no"
"telephone";"may";"wed";38;"no"
"telephone";"may";"wed";127;"no"
"telephone";"may";"wed";660;"no"
"telephone";"may";"wed";1681;"yes"
"telephone";"may";"wed";208;"no"
"telephone";"may";"wed";518;"no"
"telephone";"may";"wed";316;"no"
"telephone";"may";"wed";171;"no"
"telephone";"may";"wed";272;"no"
"telephone";"may";"wed";143;"no"
"telephone";"may";"wed";572;"no"
"telephone";"may";"wed";573;"no"
"telephone";"may";"wed";244;"no"
"telephone";"may";"wed";384;"no"
"telephone";"may";"wed";240;"no"
"telephone";"may";"wed";269;"no"
"telephone";"may";"wed";488;"no"
"telephone";"may";"wed";83;"no"
"telephone";"may";"wed";100;"no"
"telephone";"may";"wed";811;"no"
"telephone";"may";"wed";890;"no"
"telephone";"may";"wed";159;"no"
"telephone";"may";"wed";681;"yes"
"telephone";"may";"wed";443;"no"
"telephone";"may";"wed";1162;"no"
"telephone";"may";"wed";1697;"yes"
"telephone";"may";"wed";244;"no"
"telephone";"may";"wed";860;"yes"
"telephone";"may";"wed";295;"no"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";280;"no"
"telephone";"may";"wed";86;"no"
"telephone";"may";"wed";154;"no"
"telephone";"may";"wed";113;"no"
"telephone";"may";"wed";83;"no"
"telephone";"may";"wed";297;"no"
"telephone";"may";"wed";291;"no"
"telephone";"may";"wed";394;"no"
"telephone";"may";"wed";72;"no"
"telephone";"may";"wed";151;"no"
"telephone";"may";"wed";312;"no"
"telephone";"may";"wed";474;"no"
"telephone";"may";"wed";189;"no"
"telephone";"may";"wed";91;"no"
"telephone";"may";"wed";232;"no"
"telephone";"may";"wed";446;"no"
"telephone";"may";"wed";153;"no"
"telephone";"may";"wed";111;"no"
"telephone";"may";"wed";72;"no"
"telephone";"may";"wed";559;"no"
"telephone";"may";"wed";205;"no"
"telephone";"may";"wed";189;"no"
"telephone";"may";"wed";237;"no"
"telephone";"may";"wed";230;"no"
"telephone";"may";"wed";96;"no"
"telephone";"may";"wed";162;"no"
"telephone";"may";"wed";127;"no"
"telephone";"may";"wed";239;"no"
"telephone";"may";"wed";222;"no"
"telephone";"may";"wed";69;"no"
"telephone";"may";"wed";501;"no"
"telephone";"may";"wed";192;"no"
"telephone";"may";"wed";273;"no"
"telephone";"may";"wed";281;"no"
"telephone";"may";"wed";175;"no"
"telephone";"may";"wed";465;"no"
"telephone";"may";"wed";175;"no"
"telephone";"may";"wed";87;"no"
"telephone";"may";"wed";292;"no"
"telephone";"may";"wed";49;"no"
"telephone";"may";"wed";198;"no"
"telephone";"may";"wed";23;"no"
"telephone";"may";"wed";575;"no"
"telephone";"may";"wed";67;"no"
"telephone";"may";"wed";248;"no"
"telephone";"may";"wed";108;"no"
"telephone";"may";"wed";373;"no"
"telephone";"may";"wed";112;"no"
"telephone";"may";"wed";395;"no"
"telephone";"may";"wed";229;"no"
"telephone";"may";"wed";54;"no"
"telephone";"may";"wed";135;"no"
"telephone";"may";"wed";357;"no"
"telephone";"may";"wed";152;"no"
"telephone";"may";"wed";36;"no"
"telephone";"may";"wed";206;"no"
"telephone";"may";"wed";389;"no"
"telephone";"may";"wed";314;"no"
"telephone";"may";"wed";66;"no"
"telephone";"may";"wed";86;"no"
"telephone";"may";"wed";489;"no"
"telephone";"may";"wed";85;"no"
"telephone";"may";"wed";117;"no"
"telephone";"may";"wed";832;"no"
"telephone";"may";"wed";149;"no"
"telephone";"may";"wed";634;"no"
"telephone";"may";"wed";173;"no"
"telephone";"may";"wed";151;"no"
"telephone";"may";"wed";987;"no"
"telephone";"may";"wed";66;"no"
"telephone";"may";"wed";139;"no"
"telephone";"may";"wed";281;"no"
"telephone";"may";"wed";132;"no"
"telephone";"may";"wed";369;"no"
"telephone";"may";"wed";88;"no"
"telephone";"may";"wed";799;"yes"
"telephone";"may";"wed";671;"no"
"telephone";"may";"wed";397;"no"
"telephone";"may";"wed";935;"no"
"telephone";"may";"wed";189;"no"
"telephone";"may";"wed";165;"no"
"telephone";"may";"wed";21;"no"
"telephone";"may";"wed";234;"no"
"telephone";"may";"wed";81;"no"
"telephone";"may";"wed";59;"no"
"telephone";"may";"wed";233;"no"
"telephone";"may";"wed";1161;"no"
"telephone";"may";"wed";265;"no"
"telephone";"may";"wed";173;"no"
"telephone";"may";"wed";178;"no"
"telephone";"may";"wed";203;"no"
"telephone";"may";"wed";45;"no"
"telephone";"may";"wed";86;"no"
"telephone";"may";"wed";254;"no"
"telephone";"may";"wed";131;"no"
"telephone";"may";"wed";239;"no"
"telephone";"may";"wed";207;"no"
"telephone";"may";"wed";713;"no"
"telephone";"may";"wed";165;"no"
"telephone";"may";"wed";260;"no"
"telephone";"may";"wed";923;"yes"
"telephone";"may";"wed";150;"no"
"telephone";"may";"wed";155;"no"
"telephone";"may";"wed";433;"no"
"telephone";"may";"wed";202;"no"
"telephone";"may";"wed";227;"no"
"telephone";"may";"wed";214;"no"
"telephone";"may";"wed";30;"no"
"telephone";"may";"wed";206;"no"
"telephone";"may";"wed";362;"no"
"telephone";"may";"wed";15;"no"
"telephone";"may";"wed";315;"no"
"telephone";"may";"wed";250;"no"
"telephone";"may";"wed";700;"no"
"telephone";"may";"wed";154;"no"
"telephone";"may";"wed";190;"no"
"telephone";"may";"wed";20;"no"
"telephone";"may";"wed";191;"no"
"telephone";"may";"wed";363;"no"
"telephone";"may";"wed";339;"no"
"telephone";"may";"wed";521;"yes"
"telephone";"may";"wed";135;"no"
"telephone";"may";"wed";110;"no"
"telephone";"may";"wed";142;"no"
"telephone";"may";"wed";173;"no"
"telephone";"may";"wed";291;"no"
"telephone";"may";"wed";293;"no"
"telephone";"may";"wed";322;"no"
"telephone";"may";"wed";339;"no"
"telephone";"may";"wed";304;"no"
"telephone";"may";"wed";526;"no"
"telephone";"may";"fri";78;"no"
"telephone";"may";"fri";219;"no"
"telephone";"may";"fri";72;"no"
"telephone";"may";"fri";72;"no"
"telephone";"may";"fri";42;"no"
"telephone";"may";"fri";407;"no"
"telephone";"may";"fri";136;"no"
"telephone";"may";"fri";158;"no"
"telephone";"may";"fri";405;"no"
"telephone";"may";"fri";417;"no"
"telephone";"may";"fri";48;"no"
"telephone";"may";"fri";201;"no"
"telephone";"may";"fri";101;"no"
"telephone";"may";"fri";214;"no"
"telephone";"may";"fri";350;"no"
"telephone";"may";"fri";433;"no"
"telephone";"may";"fri";253;"no"
"telephone";"may";"fri";329;"no"
"telephone";"may";"fri";628;"yes"
"telephone";"may";"fri";110;"no"
"telephone";"may";"fri";259;"no"
"telephone";"may";"fri";260;"no"
"telephone";"may";"fri";363;"no"
"telephone";"may";"fri";149;"no"
"telephone";"may";"fri";174;"no"
"telephone";"may";"fri";83;"no"
"telephone";"may";"fri";92;"no"
"telephone";"may";"fri";245;"no"
"telephone";"may";"fri";260;"no"
"telephone";"may";"fri";346;"no"
"telephone";"may";"fri";271;"no"
"telephone";"may";"fri";203;"no"
"telephone";"may";"fri";206;"no"
"telephone";"may";"fri";218;"no"
"telephone";"may";"fri";621;"no"
"telephone";"may";"fri";1349;"yes"
"telephone";"may";"fri";385;"no"
"telephone";"may";"fri";70;"no"
"telephone";"may";"fri";509;"no"
"telephone";"may";"fri";128;"no"
"telephone";"may";"fri";136;"no"
"telephone";"may";"fri";132;"no"
"telephone";"may";"fri";3;"no"
"telephone";"may";"fri";1171;"no"
"telephone";"may";"fri";107;"no"
"telephone";"may";"fri";359;"no"
"telephone";"may";"fri";736;"yes"
"telephone";"may";"fri";217;"no"
"telephone";"may";"fri";121;"no"
"telephone";"may";"fri";154;"no"
"telephone";"may";"fri";98;"no"
"telephone";"may";"fri";189;"no"
"telephone";"may";"fri";89;"no"
"telephone";"may";"fri";412;"no"
"telephone";"may";"fri";302;"no"
"telephone";"may";"fri";90;"no"
"telephone";"may";"fri";145;"no"
"telephone";"may";"fri";203;"no"
"telephone";"may";"fri";254;"no"
"telephone";"may";"fri";230;"no"
"telephone";"may";"fri";373;"no"
"telephone";"may";"fri";72;"no"
"telephone";"may";"fri";534;"no"
"telephone";"may";"fri";225;"no"
"telephone";"may";"fri";445;"no"
"telephone";"may";"fri";193;"no"
"telephone";"may";"fri";76;"no"
"telephone";"may";"fri";268;"no"
"telephone";"may";"fri";154;"no"
"telephone";"may";"fri";785;"yes"
"telephone";"may";"fri";298;"no"
"telephone";"may";"fri";286;"no"
"telephone";"may";"fri";442;"no"
"telephone";"may";"fri";206;"no"
"telephone";"may";"fri";1073;"yes"
"telephone";"may";"fri";299;"no"
"telephone";"may";"fri";162;"no"
"telephone";"may";"fri";504;"no"
"telephone";"may";"fri";488;"no"
"telephone";"may";"fri";190;"no"
"telephone";"may";"fri";139;"no"
"telephone";"may";"fri";124;"no"
"telephone";"may";"fri";425;"no"
"telephone";"may";"fri";290;"no"
"telephone";"may";"fri";152;"no"
"telephone";"may";"fri";168;"no"
"telephone";"may";"fri";204;"no"
"telephone";"may";"fri";164;"no"
"telephone";"may";"fri";322;"no"
"telephone";"may";"fri";530;"no"
"telephone";"may";"fri";237;"no"
"telephone";"may";"fri";360;"no"
"telephone";"may";"fri";57;"no"
"telephone";"may";"fri";700;"no"
"telephone";"may";"fri";601;"no"
"telephone";"may";"fri";231;"no"
"telephone";"may";"fri";135;"no"
"telephone";"may";"fri";86;"no"
"telephone";"may";"fri";256;"no"
"telephone";"may";"fri";106;"no"
"telephone";"may";"fri";134;"no"
"telephone";"may";"fri";415;"no"
"telephone";"may";"fri";293;"no"
"telephone";"may";"fri";816;"no"
"telephone";"may";"fri";435;"no"
"telephone";"may";"fri";100;"no"
"telephone";"may";"fri";297;"no"
"telephone";"may";"fri";191;"no"
"telephone";"may";"fri";58;"no"
"telephone";"may";"fri";152;"no"
"telephone";"may";"fri";533;"no"
"telephone";"may";"fri";28;"no"
"telephone";"may";"fri";63;"no"
"telephone";"may";"fri";135;"no"
"telephone";"may";"fri";202;"no"
"telephone";"may";"fri";181;"no"
"telephone";"may";"fri";240;"no"
"telephone";"may";"fri";354;"no"
"telephone";"may";"fri";210;"no"
"telephone";"may";"fri";293;"no"
"telephone";"may";"fri";108;"no"
"telephone";"may";"fri";223;"no"
"telephone";"may";"fri";275;"no"
"telephone";"may";"fri";263;"no"
"telephone";"may";"fri";600;"yes"
"telephone";"may";"fri";85;"no"
"telephone";"may";"fri";319;"no"
"telephone";"may";"fri";242;"no"
"telephone";"may";"fri";128;"no"
"telephone";"may";"fri";236;"no"
"telephone";"may";"fri";67;"no"
"telephone";"may";"fri";246;"no"
"telephone";"may";"fri";83;"no"
"telephone";"may";"fri";391;"no"
"telephone";"may";"fri";293;"no"
"telephone";"may";"fri";245;"no"
"telephone";"may";"fri";924;"yes"
"telephone";"may";"fri";334;"no"
"telephone";"may";"fri";317;"no"
"telephone";"may";"fri";134;"no"
"telephone";"may";"fri";110;"no"
"telephone";"may";"fri";37;"no"
"telephone";"may";"fri";188;"no"
"telephone";"may";"fri";911;"no"
"telephone";"may";"fri";379;"no"
"telephone";"may";"fri";206;"no"
"telephone";"may";"fri";160;"no"
"telephone";"may";"fri";156;"no"
"telephone";"may";"fri";314;"no"
"telephone";"may";"fri";98;"no"
"telephone";"may";"fri";260;"no"
"telephone";"may";"fri";78;"no"
"telephone";"may";"fri";115;"no"
"telephone";"may";"fri";99;"no"
"telephone";"may";"fri";95;"no"
"telephone";"may";"fri";14;"no"
"telephone";"may";"fri";230;"no"
"telephone";"may";"fri";438;"no"
"telephone";"may";"fri";35;"no"
"telephone";"may";"fri";111;"no"
"telephone";"may";"fri";463;"no"
"telephone";"may";"fri";252;"no"
"telephone";"may";"fri";38;"no"
"telephone";"may";"fri";127;"no"
"telephone";"may";"fri";66;"no"
"telephone";"may";"fri";234;"no"
"telephone";"may";"fri";691;"no"
"telephone";"may";"fri";81;"no"
"telephone";"may";"fri";270;"no"
"telephone";"may";"fri";153;"no"
"telephone";"may";"fri";65;"no"
"telephone";"may";"fri";390;"no"
"telephone";"may";"fri";249;"no"
"telephone";"may";"fri";31;"no"
"telephone";"may";"fri";161;"no"
"telephone";"may";"fri";369;"no"
"telephone";"may";"fri";162;"no"
"telephone";"may";"fri";118;"no"
"telephone";"may";"fri";397;"no"
"telephone";"may";"fri";227;"no"
"telephone";"may";"fri";7;"no"
"telephone";"may";"fri";465;"no"
"telephone";"may";"fri";137;"no"
"telephone";"may";"fri";98;"no"
"telephone";"may";"fri";665;"no"
"telephone";"may";"fri";80;"no"
"telephone";"may";"fri";164;"no"
"telephone";"may";"fri";145;"no"
"telephone";"may";"fri";25;"no"
"telephone";"may";"fri";187;"no"
"telephone";"may";"fri";76;"no"
"telephone";"may";"fri";163;"no"
"telephone";"may";"fri";152;"no"
"telephone";"may";"fri";27;"no"
"telephone";"may";"fri";281;"no"
"telephone";"may";"fri";567;"no"
"telephone";"may";"fri";284;"no"
"telephone";"may";"fri";378;"no"
"telephone";"may";"fri";353;"no"
